name,group,year,value,lastValue,flag,color
AIR SAHARA,AIR SAHARA,2001,613247,688321,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B28
AIR SAHARA,AIR SAHARA,2002,1301972,613247,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B29
AIR SAHARA,AIR SAHARA,2003,1923797,1301972,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B30
AIR SAHARA,AIR SAHARA,2004,2605769,1923797,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B31
AIR SAHARA,AIR SAHARA,2005,2766595,2605769,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B32
AIR SAHARA,AIR SAHARA,2006,0,2766595,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B33
AIR SAHARA,AIR SAHARA,2007,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B34
AIR SAHARA,AIR SAHARA,2008,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B35
AIR SAHARA,AIR SAHARA,2009,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B36
AIR SAHARA,AIR SAHARA,2010,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B37
AIR SAHARA,AIR SAHARA,2011,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B38
AIR SAHARA,AIR SAHARA,2012,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B39
AIR SAHARA,AIR SAHARA,2013,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B40
AIR SAHARA,AIR SAHARA,2014,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B41
AIR SAHARA,AIR SAHARA,2015,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B42
AIR SAHARA,AIR SAHARA,2016,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B43
AIR SAHARA,AIR SAHARA,2017,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B44
AIR SAHARA,AIR SAHARA,2018,0,0,https://www.freepngimg.com/thumb/airplane/29428-7-airplane-transparent.png,#228B45
ALLIANCE AIR,ALLIANCE AIR,1988,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1989,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1990,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1991,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1992,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1993,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1994,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1995,0,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1996,1070000,0,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1997,2030000,1070000,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1998,1961000,2030000,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,1999,1857000,1961000,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2000,1671000,1857000,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2001,1490000,1671000,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2002,1416000,1490000,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2003,1548930,1416000,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2004,1452836,1548930,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2005,1009626,1452836,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2006,817966,1009626,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2007,537532,817966,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2008,318289,537532,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2009,455180,318289,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2010,503801,455180,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2011,467257,503801,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2012,392947,467257,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2013,363801,392947,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2014,310492,363801,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2015,400340,310492,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2016,625411,400340,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2017,1281251,625411,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
ALLIANCE AIR,ALLIANCE AIR,2018,1611070,1281251,https://pngriver.com/wp-content/uploads/2018/04/Download-Plane-PNG-Clipart.png,#FF00FF
AIR DECCAN,AIR DECCAN,1988,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1989,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1990,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1991,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1992,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1993,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1994,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1995,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1996,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1997,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1998,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,1999,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2000,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2001,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2002,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2003,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2004,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2005,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2006,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2007,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2008,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2009,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2010,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2011,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2012,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2013,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2014,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2015,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2016,0,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2017,252,0,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
AIR DECCAN,AIR DECCAN,2018,7635,252,https://www.clipartwiki.com/clipimg/full/142-1426324_file-png-airplane-clipart-uak-png.png,#008080
INDIGO,INDIGO,1988,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1989,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1990,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1991,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1992,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1993,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1994,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1995,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1996,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1997,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1998,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,1999,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2000,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2001,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2002,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2003,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2004,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2005,0,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2006,912962,0,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2007,3890112,912962,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2008,4917360,3890112,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2009,6101548,4917360,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2010,8496425,6101548,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2011,11827205,8496425,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2012,14769454,11827205,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2013,17759096,14769454,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2014,21425694,17759096,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2015,29743558,21425694,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2016,39263954,29743558,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2017,46371858,39263954,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
INDIGO,INDIGO,2018,57768264,46371858,https://www.flyings.guru/images/airlines/IGO_A320.png,#4169E1
SPICEJET,SPICEJET,1988,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1989,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1990,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1991,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1992,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1993,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1994,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1995,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1996,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1997,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1998,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,1999,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2000,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2001,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2002,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2003,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2004,0,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2005,1108040,0,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2006,2598479,1108040,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2007,4094632,2598479,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2008,4099458,4094632,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2009,5447802,4099458,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2010,6721579,5447802,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2011,8759236,6721579,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2012,10608899,8759236,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2013,11692097,10608899,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2014,11750041,11692097,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2015,9425939,11750041,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2016,12675346,9425939,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2017,15431876,12675346,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
SPICEJET,SPICEJET,2018,17104236,15431876,https://flyings.net/images/aircraft/SG_B737.png,#e3053c
KINGFISHER,KINGFISHER,1988,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1989,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1990,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1991,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1992,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1993,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1994,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1995,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1996,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1997,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1998,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,1999,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2000,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2001,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2002,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2003,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2004,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2005,1227107,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2006,3260714,1227107,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2007,5785627,3260714,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2008,8563824,5785627,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2009,10509104,8563824,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2010,10765680,10526121,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2011,10915675,10765680,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2012,2612767,10915675,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2013,0,2612767,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2014,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2015,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2016,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2017,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
KINGFISHER,KINGFISHER,2018,0,0,https://flyings.net/images/airlines/KFR_A320.png,#a33c43
GO AIR,GO AIR,1988,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1989,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1990,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1991,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1992,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1993,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1994,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1995,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1996,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1997,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1998,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,1999,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2000,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2001,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2002,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2003,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2004,0,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2005,166666,0,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2006,1263048,166666,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2007,1806121,1263048,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2008,1128475,1806121,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2009,2438167,1128475,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2010,3393984,2438167,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2011,3785881,3393984,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2012,4386914,3785881,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2013,5252416,4386914,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2014,6529936,5252416,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2015,7160189,6529936,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2016,8645969,7160189,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2017,10829141,8645969,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
GO AIR,GO AIR,2018,12463932,10829141,http://www.wearedesignteam.com/design/images/goair-flight.png,#00008B
AIR ASIA,AIR ASIA,1988,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1989,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1990,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1991,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1992,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1993,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1994,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1995,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1996,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1997,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1998,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,1999,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2000,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2001,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2002,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2003,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2004,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2005,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2006,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2007,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2008,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2009,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2010,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2011,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2012,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2013,0,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2014,553106,0,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
AIR ASIA,AIR ASIA,2015,1705808,553106,https://tradenews.co.in/upload_images/destination/15206010614.png,#ff0905
